FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,TLEN,FLEN,RWT,Liver,Gonad,SexStage,Sex,Stage,Fgut,Egut,Contents,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Cambaridae_num,Cambaridae_mass,Corixidae_num,Corixidae_mass,Dytiscidae_num,Dytiscidae_mass,Belostomatidae_num,Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,CladCop_num,CladCop_mass,Anisoptera_num,Anisoptera_mass,Zygoptera_num,Zygoptera_mass,Chaoboridae_num,Chaoboridae_mass,Chironomidae_num,Chironomidae_mass,Tipulidae_num,Tipulidae_mass,Stratiomyidae_num,Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Hirudinae_num,Hirudinae_mass,Oligochaeta_num,Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,ContentMass,Date,Day,Month,Year,FormDate,JulianDate,Sample,Comments,GSI,HSI,SHSI,GUSI,GFI,GFI2,CaptureMethod,ParasiteLoad,PS_WB_YG,PS_WB_BS,PS_MU_BS,PS_MU_YG,MesLip,MesInd,MusLipP,LivProt,GonProt
PU-PP-18,PP,I,I,G,87,82,8.21,0.117,0.01,M22,M,22,0.415,0.353,Inverts (orange),F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Trapped,0.12195122,1.445693809,1.44748237,4.299634592,0.755176614,,T,,,,,,,,,,
PU-PP-19,PP,I,B,G,110,105,22.722,0.478,0.402,F22,F,22,1.121,1.087,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Angled,1.801075269,2.148894084,2.188444282,4.783909867,0.149634715,,A,,0,136,21,0,0.0024,0.115824526,4.521,84.30670405,103.4288362
PU-PP-20,PP,I,B,N,127,121,35.207,0.582,0.498,F22,F,22,1.449,1.41,Chironomids,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Angled,1.434786367,1.680866426,1.705394556,4.004885392,0.110773426,,A,,,,,,,,,,
PU-PP-21,PP,I,S,G,80,75,7.601,0.183,0.154,F22,F,22,0.301,0.285,Inverts,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,Angled,2.067946824,2.46697223,2.519273128,3.749506644,0.210498619,,A,,1,78,12,0,0.0015,0.215424386,6.267,80.22715144,98.42779985
PU-PP-22,PP,I,S,G,83,79,8.422,0.301,0.012,M22,M,22,0.465,0.429,Chironomids,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.142687277,3.706440094,3.711925022,5.093801947,0.427451912,,A,,,,,,,,,,
PU-PP-23,PP,I,B,G,110,104,20.287,0.417,0.34,F22,F,22,,1.242,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",1.70451697,2.098641168,2.135176651,6.122147188,,,A,,0,422,115,0,0.0022,0.112647209,5.728,78.7027645,90.82911701
PU-PP-24,PP,I,I,G,96,91,14.311,0.292,0.027,M22,M,22,0.556,0.541,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.189022683,2.08288751,2.086906804,3.780308853,0.104814478,,Angled,,,,,,,,,,
PU-PP-25,PP,I,I,G,104,99,20.333,0.451,0.03,M22,M,22,1.146,1.071,"Chironomids, 1 Caddisfly larva",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.147761415,2.268383462,2.271811404,5.267299464,0.368858506,,A,,,,,,,,,,
PU-PP-26,PP,I,I,G,101,95,16.57,0.329,0.021,M22,M,22,1.329,0.888,"1 Pumpkinseed YOY, chironomids",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.126895885,2.025737331,2.028360049,5.35908268,2.661436331,,A,,,,,,,,,,
PU-PP-27,PP,I,S,G,78,74,6.881,0.202,0.011,M22,M,22,0.33,0.293,"1 Odonate, chironomids",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.160116448,3.024404851,3.029394121,4.25810202,0.537712542,,A,,,,,,,,,,
PU-PP-28,PP,I,B,N,148,141,61.792,0.893,0.871,F22,F,22,2.415,2.329,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",1.429720458,1.466362338,1.487639102,3.769096323,0.139176592,,A,,,,,,,,,,
PU-PP-29,PP,I,S,G,78,74,7.548,0.177,0.014,M22,M,22,0.376,0.345,1 Damselfly larva,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.185824263,2.401302401,2.405871959,4.570747218,0.410704822,,A,,,,,,,,,,
PU-PP-30,PP,I,S,G,82,75,8.476,0.18,0.018,M22,M,22,0.335,0.323,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.212816269,2.169720347,2.17443827,3.810759792,0.141576215,,A,,,,,,,,,,
PU-PP-31,PP,I,I,G,107,102,19.765,0.418,0.272,F22,F,22,1.484,1.426,White goo,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",1.395372698,2.160541686,2.191349934,7.21477359,0.293448014,,A,,0,178,70,0,0.002,0.251794032,5.965,74.95515916,102.2621915
PU-PP-32,PP,I,S,G,82,77,7.602,0.104,0.017,M22,M,22,0.471,0.448,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.224126566,1.387036543,1.390188477,5.893186004,0.30255196,,A,,,,,,,,,,
PU-PP-33,PP,I,I,G,96,91,12.578,0.228,0.022,M22,M,22,0.54,0.508,Chironomids,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.175215037,1.846153846,1.84944841,4.038797901,0.254412466,,A,,,,,,,,,,
PU-PP-34,PP,I,I,G,93,87,12.227,0.249,0.029,M22,M,22,0.815,0.692,"1 Odonate larva, chironomids",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.237743892,2.078811154,2.08385639,5.65960579,1.005970393,,A,,,,,,,,,,
PU-PP-35,PP,I,I,G,85,81,9.637,0.193,0.016,M22,M,22,0.434,0.375,Chironomids,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/01/2021,16,1,2021,1/16/2021,16,2,"Angled, heavily parasitized",0.166302879,2.043625582,2.047093763,3.891252464,0.612223721,,A,,,,,,,,,,
PU-PP-36,PP,I,B,N,113,107,23.742,0.455,0.046,M22,M,22,1.003,0.931,1 caddisfly: 0.05,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.05,,,,,,,,,,,,,,,,,,,0.05,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, some parasites",0.194125591,1.953879847,1.957747085,3.921320866,0.303260045,0.513857299,A,2,,,,,,,,,
PU-PP-37,PP,I,I,G,86,81,9.566,0.195,0.125,F22,F,22,0.48,0.367,bait: 0.089,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, no parasites",1.324012287,2.080887845,2.109020117,3.836504286,1.181266987,2.111645411,A,1,,,,,0.0082,0.935432352,,,
PU-PP-38,PP,I,S,G,72,69,5.202,0.097,0.01,M22,M,22,0.275,0.25,3 chironomids: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0.003,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.192604006,1.900097943,1.903827282,4.805843906,0.480584391,0.538254517,A,3,,,,,,,,,
PU-PP-39,PP,I,I,G,89,85,10.445,0.153,0.011,M22,M,22,0.421,0.407,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.105424574,1.486591527,1.488182083,3.896601245,0.134035424,0.134035424,A,3,,,,,,,,,
PU-PP-40,PP,I,I,G,100,95,16.886,0.336,0.228,F22,F,22,0.747,0.726,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, some parasites",1.36871173,2.03021148,2.058571254,4.299419638,0.124363378,0.124363378,A,2,,,,,0.0646,4.147672552,,,
PU-PP-41,PP,I,I,G,85,81,9.519,0.348,0.025,M22,M,22,0.416,0.395,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.263324205,3.79456984,3.804942051,4.149595546,0.220611409,0.220611409,A,3,,,,,,,,,
PU-PP-42,PP,I,B,N,121,115,29.242,0.611,0.445,F22,F,22,2.143,1.766,2 odonate: 0.266,F,,,,,,,,,,,,,,,,,,,,,,,,,2,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266,5/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized, gonads: one overdeveloped, one underdeveloped",1.545299858,2.134050505,2.167742851,6.039258601,1.289241502,2.198892005,A,3,,,,,,,,,
PU-PP-43,PP,I,I,G,86,82,9.284,0.205,0.017,M22,M,22,0.39,0.333,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,5,2,2021,2/5/2021,36,3,"Angled, some parasites",0.183446639,2.257957925,2.262193776,3.586816028,0.6139595,0.6139595,A,2,,,,,,,,,
PU-PP-44,PP,I,I,G,90,86,9.843,0.12,0.014,M22,M,22,0.382,0.366,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.14243565,1.234186979,1.235966629,3.718378543,0.162552067,0.162552067,A,3,,,,,,,,,
PU-PP-45,PP,I,I,G,87,82,10.141,0.173,0.019,M22,M,22,0.415,0.337,Inverts: 0.048,F,,,,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,6/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.187709939,1.735553772,1.738868228,3.323143674,0.769154916,1.242481018,A,3,,,,,,,,,
PU-PP-46,PP,I,I,G,96,91,12.842,0.23,0.021,M22,M,22,0.497,0.498,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.163793776,1.823660006,1.826701612,3.877900639,,,A,3,,,,,,,,,
PU-PP-47,PP,I,I,G,89,85,11.677,0.227,0.164,F22,F,22,0.47,0.427,2 damselfly larvae: 0.017,F,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,7/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",1.424476679,1.982532751,2.011341485,3.656761154,0.368245268,0.513830607,A,3,,,,,0.0373,3.448594675,,,
PU-PP-48,PP,I,S,G,84,79,8.321,0.176,0.13,F22,F,22,0.264,0.243,1 chironomid: 0.004,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.004,7/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",1.587107801,2.160834868,2.19588272,2.920322077,0.252373513,0.300444658,A,3,,,,,0.0058,0.748290543,,,
PU-PP-49,PP,I,S,G,82,77,7.933,0.191,0.013,M22,M,22,0.388,0.281,"1 Inverts: 0.075, bait?",F,,,1,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,7/2/2021,5,2,2021,2/5/2021,36,3,"Angled, heavily parasitized",0.164141414,2.467062774,2.471212317,3.542165637,1.348796168,2.294214043,A,3,,,,,,,,,
PU-PP-50,PP,I,S,G,71,67,5.132,0.151,0.088,F22,F,22,0.23,0.195,10 chiro: 0.02,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.02,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, some parasites",1.744647105,3.031519775,3.086041283,3.799688231,0.681995323,1.071706937,T,2,0,20,8,0,0.0006,0.128672528,8.686,76.67482423,98.65951363
PU-PP-51,PP,I,S,G,75,71,5.265,0.085,0.01,M22,M,22,0.255,0.225,7 chiro: 0.019,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.019,,,,,,,,,,,,,,,,,,,,,,,,,0.019,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.190294957,1.640926641,1.64410058,4.273504274,0.56980057,0.930674264,T,3,,,,,,,,,
PU-PP-52,PP,S,IMM,N,59,56,2.985,0.12,0.005,M22,M,22,0.162,0.158,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.167785235,4.188481675,4.195804196,5.293132328,0.13400335,0.13400335,T,3,,,,,,,,,
PU-PP-53,PP,I,IMM,G,62,59,3.442,0.103,0.007,M22,M,22,0.15,0.125,4 chiro: 0.013,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0.013,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.203784571,3.084755915,3.091236495,3.631609529,0.726321906,1.104009297,T,3,,,,,,,,,
PU-PP-54,PP,S,IMM,G,60,56,3.104,0.065,0.011,M22,M,22,0.148,0.101,10 chiro: 0.02; 1 odo: 0.005,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.005,,,,,10,0.02,,,,,,,,,,,,,,,,,,,,,,,,,0.025,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.355641772,2.138861468,2.14663144,3.253865979,1.514175258,2.319587629,T,3,,,,,,,,,
PU-PP-55,PP,I,IMM,G,64,60,3.934,0.086,0.062,F22,F,22,0.138,0.133,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized, 1 UNDEV gonad",1.601239669,2.234927235,2.271526677,3.380782918,0.127097102,0.127097102,T,3,0,31,5,0,0.0015,0.411184211,9.128,87.84248169,
PU-PP-56,PP,I,IMM,G,64,60,3.851,0.107,0.052,F22,F,22,0.192,0.16,3 damsel: 0.018,F,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, some parasites",1.368781258,2.857905983,2.89815818,4.154764996,0.830952999,1.298364061,T,2,0,22,6,0,0.0068,1.942857143,9.809,90.77549446,
PU-PP-57,PP,I,S,G,81,76,7.51,0.169,0.014,M22,M,22,0.331,0.287,9 chiro: 0.03,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.03,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.186766275,2.302138673,2.306537464,3.821571238,0.585885486,0.985352863,T,3,,,,,,,,,
PU-PP-58,PP,I,IMM,G,62,58,3.415,0.067,0.009,M22,M,22,0.148,0.128,5 chiro: 0.006,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.006,,,,,,,,,,,,,,,,,,,,,,,,,0.006,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized",0.264239577,2.001194743,2.006588799,3.748169839,0.585651537,0.761346999,T,3,,,,,,,,,
PU-PP-59,PP,S,IMM,N,53,50,2.147,0.063,<0.001,M10,M,10,0.1,0.096,2 chiro: 0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,0.001,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized, gonads not kept",,3.02303263,,4.47135538,0.186306474,0.232883093,T,3,,,,,,,,,
PU-PP-60,PP,S,IMM,N,34,32,0.487,0.011,0.002,F10,F,10,0.021,0.014,6 chiro: 0.002,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0.002,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, some parasites",0.412371134,2.31092437,2.320675105,2.874743326,1.437371663,1.848049281,T,2,,,,,,,,,
PU-PP-61,PP,S,IMM,N,30,29,0.415,0.016,<0.001,M10,M,10,0.017,0.012,~4 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, heavily parasitized, gonads not kept",,4.010025063,,2.891566265,1.204819277,1.204819277,T,3,,,,,,,,,
PU-PP-62,PP,S,IMM,N,33,31,0.485,0.012,0.001,M10,M,10,0.02,0.016,~2 zoops: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20/2/2021,20,2,2021,2/20/2021,51,4,"Trapped, some parasites, gonads not kept",0.20661157,2.536997886,2.542372881,3.298969072,0.824742268,0.824742268,T,2,,,,,,,,,
PU-PP-63,PP,I,S,G,72,68,5.851,0.133,0.082,F22,F,22,0.27,0.199,6 damsel: 0.045,F,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,21/02/2021,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.421390189,2.325988108,2.359829666,3.401128012,1.213467783,1.982567083,T,3,,,,,,,,,
PU-PP-64,PP,I,S,G,74,70,5.67,0.178,0.094,F22,F,22,0.295,0.241,9 chiro: 0.039,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.039,,,,,,,,,,,,,,,,,,,,,,,,,0.039,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.68579627,3.241077932,3.297517599,4.250440917,0.952380952,1.64021164,T,3,,,,,,,,,
PU-PP-65,PP,I,S,G,75,70,7.561,0.15,0.124,F22,F,22,0.288,0.271,1 chiro: <0.001,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.667338981,2.024018351,2.058460272,3.584181987,0.224837984,0.224837984,T,3,0,123,28,0,0.0024,0.342906129,6.679,74.24814649,108.2353394
PU-PP-66,PP,S,IMM,G,60,56,2.974,0.056,0.042,F22,F,22,0.13,0.117,3 inverts: 0.004,F,,,3,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",1.432469304,1.919122687,1.947148818,3.934095494,0.437121722,0.571620713,T,2,,,,,,,,,
PU-PP-67,PP,I,S,G,84,79,8.252,0.186,0.023,M22,M,22,0.344,0.285,"9 chiro: 0.023, 1 damsel: 0.007",F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.007,,,9,0.023,,,,,,,,,,,,,,,,,,,,,,,,,0.03,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.279499332,2.3059757,2.312569937,3.453708192,0.714978187,1.078526418,T,3,,,,,,,,,
PU-PP-68,PP,I,S,G,71,64,5.3,0.147,0.076,F22,F,22,0.201,0.195,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",1.45482389,2.852707161,2.895410676,3.679245283,0.113207547,0.113207547,T,3,0,89,9,0,0.001,0.205086136,6.913,80.17629094,
PU-PP-69,PP,I,S,G,80,75,8.077,0.151,0.012,M22,M,22,0.289,0.28,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.148791073,1.905122382,1.90801112,3.466633651,0.11142751,0.11142751,T,3,,,,,,,,,
PU-PP-70,PP,I,S,G,71,65,4.797,0.103,0.085,F22,F,22,0.214,0.188,4 chiro: 0.011,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.011,,,,,,,,,,,,,,,,,,,,,,,,,0.011,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",1.803904924,2.194290584,2.234758082,3.919116114,0.54200542,0.771315405,T,2,,,,,,,,,
PU-PP-71,PP,I,S,G,76,71,6.705,0.297,0.019,M22,M,22,0.259,0.229,goo: 0.006,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, heavily parasitized",0.28417589,4.634831461,4.648614807,3.41536167,0.447427293,0.447427293,T,3,,,,,,,,,
PU-PP-72,PP,I,IMM,G,61,57,3.182,0.063,0.006,M22,M,22,0.118,0.105,2 chiro: 0.004,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0.004,2021-02-21,21,2,2021,2/21/2021,52,4,"Trapped, some parasites",0.188916877,2.019878166,2.023771282,3.299811439,0.408548083,0.534255185,T,2,,,,,,,,,
PU-PP-73,PP,I,S,G,77,68,6.938,0.156,0.012,M22,M,22,0.311,0.303,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.173260179,2.300206429,2.304283604,4.367252811,0.115307005,0.115307005,T,4,,,,,,,,,
PU-PP-74,PP,I,S,G,83,80,8.43,0.154,0.017,M22,M,22,0.336,0.327,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,Damaged tail,0.202068228,1.86080232,1.864632522,3.879003559,0.106761566,0.106761566,T,3,,,,,,,,,
PU-PP-75,PP,I,S,G,76,70,6.485,0.156,0.013,M22,M,22,0.326,0.296,3 chiro: 0.012,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0.012,5/3/2021,5,3,2021,3/5/2021,64,5,,0.200865266,2.464844367,2.469917669,4.564379337,0.462606014,0.647648419,T,3,,,,,,,,,
PU-PP-76,PP,I,S,G,80,76,7.572,0.126,0.013,M22,M,22,0.343,0.304,5 chiro: 0.019,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.019,,,,,,,,,,,,,,,,,,,,,,,,,0.019,5/3/2021,5,3,2021,3/5/2021,64,5,,0.171980421,1.692183723,1.69514328,4.014791337,0.515055468,0.765979926,T,3,,,,,,,,,
PU-PP-77,PP,I,S,G,77,73,6.369,0.143,0.012,M22,M,22,0.299,0.267,3 chiro: 0.014,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.014,,,,,,,,,,,,,,,,,,,,,,,,,0.014,5/3/2021,5,3,2021,3/5/2021,64,5,,0.188768287,2.296819788,2.30125523,4.192180876,0.502433663,0.722248391,T,3,,,,,,,,,
PU-PP-78,PP,I,S,G,81,77,7.769,0.314,0.016,M22,M,22,0.352,0.343,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.206371727,4.211938296,4.220997446,4.414982623,0.115845025,0.115845025,T,3,,,,,,,,,
PU-PP-79,PP,I,S,G,71,68,5.218,0.162,0.015,M22,M,22,0.188,0.185,MT,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5/3/2021,5,3,2021,3/5/2021,64,5,,0.288295214,3.204113924,3.213648086,3.545419701,0.057493292,0.057493292,T,4,,,,,,,,,
PU-PP-80,PP,I,S,G,72,67,5.593,0.159,0.093,F22,F,22,0.247,0.216,3 chiro: 0.009; 1 odo: 0.003,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003,,,,,3,0.009,,,,,,,,,,,,,,,,,,,,,,,,,0.012,5/3/2021,5,3,2021,3/5/2021,64,5,Damaged tail,1.690909091,2.926021347,2.976970605,3.86197032,0.554264259,0.768818166,T,3,,,,,0.0031,0.608559089,,,
