FishCode,FishCode2,TLEN,FLEN,RWT,Liver,Gonad,Pond,Sex,Stage,Fgut,Egut,Fullness,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-268,PU-GSP-268,87,82,11.397,0.106,0.02,GSP,F,40,0.426,0.417,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/7/2021,13,0.07896815,0.07896815,T,1
PU-GSP-167,PU-GSP-167,76,73,7.814,0.251,0.049,GSP,M,30,0.486,0.418,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.046,0,0,0,0,0,0,0,0,0,0,0.046,20/4/2021,8,0.870232915,1.458919887,T,2
PU-GSP-86,PU-GSP-86,89,85,11.229,0.271,0.022,GSP,M,22,0.442,0.418,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.2137323,0.2137323,T,1
PU-PP-121,PU-PP-121,71,65,6.153,0.308,0.13,PP,F,23,0.547,0.418,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.085,1,0.019,0,0,0,0,0,0,0,0,0.104,15/4/2021,8,2.096538274,3.786770681,T,2
PU-PP-212,PU-PP-212,80,75,8.545,0.166,0.102,PP,F,40,0.512,0.418,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.079,0,0,0,0,0.079,16/7/2021,14,1.100058514,2.024575775,T,3
PU-PP-192,PU-PP-192,86,80,12.196,0.171,0.055,PP,M,30,0.461,0.419,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/6/2021,12,0.344375205,0.344375205,T,3
PU-GSP-144,PU-GSP-144,85,80,10.61,0.301,0.019,GSP,M,22,0.622,0.42,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0.141,3/4/2021,7,1.903864279,3.232799246,T,1
PU-GSP-5,PU-GSP-5,83,79,9.596,0.171,,GSP,M,22,0.441,0.421,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.208420175,,,
PU-GSP-6,PU-GSP-6,80,76,8.632,0.189,0.014,GSP,M,22,0.44,0.421,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.220111214,,,
PU-GBP-19,PU-GBP-19,83,78,9.37,0.202,0.011,GBP,M,22,0.439,0.423,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.170757737,,T,
PU-GSP-236,PU-GSP-236,93,89,15.035,0.119,0.118,GSP,M,30,0.598,0.423,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.114,0,0,0,0,0.114,6/6/2021,11,1.163950782,1.922181576,T,1
PU-GSP-41,PU-GSP-41,89,85,11.639,0.224,0.012,GSP,M,22,0.469,0.423,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0,0,0,0,0.13,5/2/2021,3,0.395222957,1.512157402,T,
PU-GSP-211,PU-GSP-211,85,80,11.438,0.284,1.142,GSP,F,30,0.536,0.426,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.042,0,0,0,0,0,0,0,0,0,0,0,0,6,0.049,0,0,0,0,0.091,18/5/2021,10,0.961706592,1.757300227,T,2
PU-PP-47,PU-PP-47,89,85,11.677,0.227,0.164,PP,F,22,0.47,0.427,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,0,0,0,0,0,0,0,0,0.017,7/2/2021,3,0.368245268,0.513830607,A,3
PU-GSP-204,PU-GSP-204,80,76,10.42,0.29,1.305,GSP,F,30,0.561,0.428,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066,0,0,0,0,9,0.035,0,0,0,0,0,0,0,0,0,0,0.101,18/5/2021,10,1.276391555,2.245681382,T,2
PU-PP-216,PU-PP-216,85,80,10.91,0.218,0.173,PP,F,30,0.479,0.428,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,1/8/2021,15,0.467461045,0.659945005,T,3
PU-KSS-78,PU-KSS-78,83,79,10.916,0.141,0.303,KSS,M,30,0.545,0.429,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.093,0,0,0,0,0.093,8/6/2021,11,1.062660315,1.91462074,T,1
PU-PP-22,PU-PP-22,83,79,8.422,0.301,0.012,PP,M,22,0.465,0.429,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.427451912,,A,
PU-GBP-22,PU-GBP-22,87,82,11.366,0.272,0.137,GBP,F,22,0.463,0.43,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/01/2021,2,0.290339609,,T,
PU-GSP-125,PU-GSP-125,80,76,8.264,0.219,0.012,GSP,M,22,0.822,0.43,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,18,0.176,0,0,0,0,0,0,0,0,0,0,0.181,17/3/2021,6,4.743465634,6.933688287,T,2
PU-PP-198,PU-PP-198,92,88,13.031,0.16,0.042,PP,M,30,0.485,0.43,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,7/7/2021,13,0.422070447,0.498810529,T,3
PU-GSP-169,PU-GSP-169,72,68,6.866,0.195,0.054,GSP,M,30,0.443,0.434,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20/4/2021,8,0.131080687,0.131080687,T,2
PU-KSB-114,PU-KSB-114,87,83,10.185,0.079,0.007,KSB,M,40,0.449,0.435,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24/6/2021,12,0.137457045,0.137457045,T,1
PU-GSP-3,PU-GSP-3,88,84,10.828,0.219,0.194,GSP,F,22,0.491,0.44,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.471001108,,,
PU-GSP-2,PU-GSP-2,89,84,11.271,0.171,0.002,GSP,M,22,0.452,0.442,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.088723272,,,
PU-GSP-207,PU-GSP-207,81,77,10.634,0.169,0.307,GSP,M,30,0.564,0.443,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,18/5/2021,10,1.137859695,1.974797818,T,2
PU-GSP-255,PU-GSP-255,83,79,10.906,0.167,0.046,GSP,M,40,0.862,0.444,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,22/6/2021,12,3.832752613,7.417935082,T,1
PU-PP-218,PU-PP-218,82,78,9.318,0.223,0.032,PP,M,40,0.524,0.444,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.061,0,0,0,0,0,0,0,0,0,0,0.061,1/8/2021,15,0.858553338,1.513200258,T,3
PU-GSP-27,PU-GSP-27,84,80,11.177,0.351,0.012,GSP,M,22,0.47,0.445,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.223673615,,T,
PU-KSS-10,PU-KSS-10,87,81,8.49,0.14,0.006,KSS,M,22,0.508,0.445,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/12/2020,1,0.74204947,,,
PU-PP-94,PU-PP-94,85,80,8.651,0.213,0.023,PP,M,22,0.515,0.446,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.034,0,0,0,0,0,0.013,0,0,0,0,0.047,18/3/2021,6,0.797595654,1.340885447,T,3
PU-PP-13,PU-PP-13,94,89,13.984,0.263,0.022,PP,M,22,0.504,0.447,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.407608696,,,
PU-PP-98,PU-PP-98,88,82,9.511,0.32,0.021,PP,M,22,0.528,0.447,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.042,0,0,0,0,0,0,0,0,0,0,0.042,18/3/2021,6,0.851645463,1.293239407,T,2
PU-GSP-44,PU-GSP-44,90,85,11.15,0.226,0.017,GSP,M,22,0.461,0.448,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/2/2021,3,0.116591928,0.116591928,T,
PU-PP-184,PU-PP-184,96,90,15.426,0.112,0.158,PP,M,30,1.585,0.448,F,0,0,0,0,1,1.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.077,1.077,22/6/2021,12,7.37067289,14.35239207,T,3
PU-PP-32,PU-PP-32,82,77,7.602,0.104,0.017,PP,M,22,0.471,0.448,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.30255196,,A,
PU-GSP-60,PU-GSP-60,95,89,14.422,0.267,0.209,GSP,F,22,0.457,0.451,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19/2/2021,4,0.041603106,0.041603106,T,2
PU-KSB-75,PU-KSB-75,83,78,8.979,0.152,0.02,KSB,M,22,0.513,0.454,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,2,0.026,0,0,0,0,0,0,0,0,0.04,7/4/2021,7,0.657088763,1.10257267,T,3
PU-KSS-64,PU-KSS-64,76,72,8.454,0.33,1.058,KSS,F,30,0.462,0.454,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/5/2021,10,0.094629761,0.094629761,T,3
PU-GBP-2,PU-GBP-2,88,84,10.99,0.157,0.142,GBP,F,22,0.499,0.455,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.400363967,,,
PU-GSP-284,PU-GSP-284,91,84,12.558,0.151,0.261,GSP,F,30,0.537,0.456,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.021,0,0,0,0,0,0,0,0,0,0,0.045,1/8/2021,15,0.645007167,1.003344482,T,2
PU-KSB-111,PU-KSB-111,87,83,10.854,0.07,0.006,KSB,M,40,0.465,0.458,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23/6/2021,12,0.064492353,0.064492353,T,2
PU-PP-206,PU-PP-206,82,78,10.767,0.192,0.06,PP,M,30-40,0.522,0.46,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/7/2021,13,0.575833566,0.575833566,T,3
PU-GSP-141,PU-GSP-141,86,79,10.15,0.283,0.195,GSP,F,22,0.567,0.462,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0.069,3/4/2021,7,1.034482759,1.714285714,T,2
PU-PP-125,PU-PP-125,87,83,10.148,0.311,0.042,PP,M,22,0.472,0.464,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,8,0.078833268,0.078833268,T,3
PU-GSP-43,PU-GSP-43,87,83,11.329,0.307,0.166,GSP,F,22,0.494,0.467,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008,1,0.002,0,0,0,0,0,0,0,0,0,0,0.01,5/2/2021,3,0.238326419,0.326595463,T,
PU-KSS-71,PU-KSS-71,79,75,8.986,0.13,0.218,KSS,M,30,0.58,0.468,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,20/5/2021,10,1.246383263,2.214555976,T,3
PU-KSS-75,PU-KSS-75,68,65,6.364,0.242,0.839,KSS,F,30,0.688,0.468,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.011,0,0,30,0.163,0,0,0,0,0,0,0,0,0,0,0.174,20/5/2021,10,3.456945317,6.191074796,T,3
PU-KSS-80,PU-KSS-80,83,78,9.661,0.14,0.073,KSS,M,30,0.519,0.468,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.024,0,0,0,0,0.024,23/6/2021,12,0.527895663,0.776317151,T,2
PU-GSP-89,PU-GSP-89,93,88,13.201,0.303,0.022,GSP,M,22,0.493,0.47,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003,0,0,0,0,0,0,0,0,0,0,0.003,5/3/2021,5,0.174229225,0.196954776,T,1
PU-PP-8,PU-PP-8,91,86,13.618,0.236,0.203,PP,F,22,0.615,0.471,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,1.057423998,,,
PU-GSP-92,PU-GSP-92,89,83,12.844,0.321,0.178,GSP,F,22,0.53,0.474,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.024,0,0,0,0,0,0,0,0,0,0,0.024,5/3/2021,5,0.436001246,0.622858922,T,1
PU-PP-220,PU-PP-220,77,72,8.02,0.136,0.014,PP,M,40,0.563,0.474,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.067,0,0,0,0,0.067,1/8/2021,15,1.109725686,1.945137157,T,3
PU-PP-154,PU-PP-154,85,81,11.147,0.28,0.52,PP,F,30,0.651,0.476,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.068,0,0,0,0,0,0,0,0,0,0,0.068,18/5/2021,10,1.569929129,2.179958733,T,3
PU-KSS-72,PU-KSS-72,77,73,8.036,0.127,0.228,KSS,M,30,0.687,0.477,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.182,0,0,0,0,0,0,0,0,0,0,0.182,20/5/2021,10,2.613240418,4.87804878,T,3
PU-GSP-20,PU-GSP-20,83,78,10.288,0.299,0.168,GSP,F,22,0.49,0.482,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/12/2020,1,0.077760498,,,
PU-PP-174,PU-PP-174,92,88,14.39,0.32,1.489,PP,F,30,0.502,0.487,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0,0,0,0,0,0.006,8/6/2021,11,0.104239055,0.145934677,T,3
PU-GBP-7,PU-GBP-7,89,83,11.509,0.225,0.013,GBP,M,22,0.511,0.49,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.182465896,,,
PU-KSS-79,PU-KSS-79,81,77,10.264,0.156,0.182,KSS,M,30,0.503,0.49,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/6/2021,11,0.126656274,0.126656274,T,2
PU-GSP-277,PU-GSP-277,98,93,14.254,0.148,0.364,GSP,F,30,0.505,0.493,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1/8/2021,15,0.084186895,0.084186895,T,2
PU-GSP-221,PU-GSP-221,88,83,13.434,0.33,2.27,GSP,F,30,0.521,0.496,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008,0,0,0,0,0,0,0,0,0,0,0.008,18/5/2021,10,0.186094983,0.245645377,T,1
PU-PP-46,PU-PP-46,96,91,12.842,0.23,0.021,PP,M,22,0.497,0.498,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7/2/2021,3,,,A,3
PU-GSP-25,PU-GSP-25,92,88,13.913,0.389,0.212,GSP,F,22,0.517,0.5,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.122187882,,T,
PU-GSP-143,PU-GSP-143,87,81,10.406,0.296,0.02,GSP,M,22,0.602,0.501,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.014,0,0,0,0,0,0,0,0,0.044,3/4/2021,7,0.970593888,1.393426869,T,2
PU-GBP-11,PU-GBP-11,86,81,11.8,0.241,0.182,GBP,F,22,0.775,0.502,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/12/2020,1,2.313559322,,,
PU-GSP-166,PU-GSP-166,79,75,9.251,0.403,0.32,GSP,F,30,0.601,0.505,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0.072,20/4/2021,8,1.037725651,1.81601989,T,2
PU-PP-10,PU-PP-10,96,90,13.984,0.229,0.02,PP,M,22,0.525,0.506,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.135869565,,,
PU-PP-33,PU-PP-33,96,91,12.578,0.228,0.022,PP,M,22,0.54,0.508,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.254412466,,A,
PU-GSP-97,PU-GSP-97,93,90,13.888,0.258,0.023,GSP,M,22,0.53,0.509,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/3/2021,5,0.151209677,0.151209677,T,3
PU-KSB-102,PU-KSB-102,92,88,15.297,0.231,1.453,KSB,F,30,0.544,0.51,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0.013,7/6/2021,11,0.222265804,0.307249788,T,2
PU-PP-139,PU-PP-139,80,75,9.199,0.198,0.054,PP,M,30,0.689,0.51,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.146,0,0,0,0,0,0,0,0,0,0,0.146,5/5/2021,9,1.945863681,3.532992717,T,3
PU-PP-99,PU-PP-99,87,82,9.111,0.161,0.015,PP,M,22,0.588,0.51,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.043,0,0,0,0,0,0,0,0,0,0,0.043,18/3/2021,6,0.856108001,1.328064976,T,3
PU-GSP-176,PU-GSP-176,81,77,10.888,0.403,0.429,GSP,F,30,0.603,0.513,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.048,0,0,0,0,0,0,0,0,0,0,0.048,20/4/2021,8,0.82659809,1.267450404,T,1
PU-PP-164,PU-PP-164,83,79,10.318,0.131,0.198,PP,M,30,0.567,0.514,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.026,0,0,0,0,0.026,18/5/2021,10,0.513665439,0.765652258,T,3
PU-PP-95,PU-PP-95,90,84,10.723,0.228,0.174,PP,F,22,0.666,0.519,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.114,0,0,0,0,0,0,0,0,0,0,0.114,18/3/2021,6,1.370885014,2.43402033,T,3
PU-PP-166,PU-PP-166,80,75,9.471,0.158,0.183,PP,M,30,0.579,0.521,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.017,0,0,0,0,0.022,18/5/2021,10,0.612395734,0.844683772,T,3
PU-PP-104,PU-PP-104,83,78,9.786,0.238,0.14,PP,F,22,0.742,0.528,F,0,0,0,0,0,0,0,0,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.15,18/3/2021,6,2.186797466,3.719599428,T,3
PU-PP-6,PU-PP-6,92,85,12.739,0.219,0.156,PP,F,22,0.539,0.528,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.086349007,,,
PU-KSS-13,PU-KSS-13,95,89,12.118,0.235,0.173,KSS,F,22,0.565,0.536,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21/12/2020,1,0.239313418,,,
PU-KSB-112,PU-KSB-112,90,85,12.069,0.107,0.012,KSB,M,40,0.569,0.537,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,24/6/2021,12,0.2651421,0.2651421,T,1
PU-GSP-146,PU-GSP-146,87,83,11.083,0.333,0.21,GSP,F,23,0.633,0.538,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.024,3/4/2021,7,0.857168637,1.073716503,T,1
PU-PP-16,PU-PP-16,96,89,13.691,0.217,0.195,PP,F,22,0.581,0.538,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.31407494,,,
PU-KSB-14,PU-KSB-14,88,84,11.117,0.178,0.01,KSB,M,22,0.6,0.539,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22/01/2021,2,0.548709184,,A,
PU-PP-24,PU-PP-24,96,91,14.311,0.292,0.027,PP,M,22,0.556,0.541,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16/01/2021,2,0.104814478,,Angled,
PU-GSP-19,PU-GSP-19,87,82,11.378,0.289,0.011,GSP,M,22,0.562,0.55,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19/12/2020,1,0.10546669,,,
PU-PP-141,PU-PP-141,81,76,9.464,0.33,0.259,PP,F,30,0.656,0.554,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.014,0,0,0,0,0,0.054,0,0,0,0,0.068,5/5/2021,9,1.077768385,1.796280642,T,3
PU-KSB-105,PU-KSB-105,90,84,11.906,0.116,0.034,KSB,M,40,0.585,0.556,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7/6/2021,11,0.243574668,0.243574668,T,1
PU-GSP-253,PU-GSP-253,91,86,14.123,0.166,0.088,GSP,M,40,0.59,0.557,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013,0,0,0,0,0.013,22/6/2021,12,0.233661403,0.325709835,T,1
PU-PP-9,PU-PP-9,94,89,13.477,0.22,0.019,PP,M,22,0.605,0.559,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/12/2020,1,0.341322253,,,
PU-GSP-123,PU-GSP-123,81,76,9.091,0.27,0.137,GSP,F,22,0.9,0.565,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.085,2,0.042,0,0,0,0.02,0,0,0,0,0.147,17/3/2021,6,3.68496315,5.301946981,T,1
